Time	[IRS1]	[IRS1a]	[pIRS1]	[PI3K]	[pPI3K]	[PI3Ki]	[PIP2]	[PIP3]	[PDK1]	[PDK1_PIP3]	[Akt]	[Akt_PIP3]	[pAkt]	[Akti]	[TSC2]	[pTSC2]	[RagGDP]	[TSC2_Rag]	[RagGTP]	[mTORC1cyt]	[mTORC1lys]	[RhebGTP]	[pmTORC1]	[RhebGDP]	[mTORC1i]	[mTORC1ii]	[mTORC1iii]	[FourEBP1]	[pFourEBP1]	[S6K]	[pS6K]	[AMPK]	[AMPKi]	[pAMPK]	[CaMKK2]	[CaMKK2a]	[Ca2]	[PKC]	[PKCa]	[RTK]	[pRTK]	[Sos]	[pRTKa]	[pSos]	[RasGDP]	[RasGTP]	[Raf]	[pRaf]	[Mek]	[pMek]	[Erk]	[pErk]	[Meki]	[DUSPmRNA]	[DUSP]	[PLCeps]	[pPLCeps]	[IP3]	[DAG]	[IpR]	[IpRa]	[E2_cyt]	[ERa_cyt]	[ERa_E2]	[ERa_dimer]	[ERa_dimer_nuc]	[ERa_nuc]	[ERa_cyti]	[TFFmRNA]	[Greb1mRNA]	[TFF]	[Greb1]	[ProlifSignals]	[Growth]	[Immuno]	[pJak]	[Jak]	[Stat1]	[pStat1]	[pStat1_dim_cyt]	[pStat1_dim_nuc]	[IDO1mRNA]	[IDO1]	[Kyn]	[GCN2]	[GCN2a]	[eIFa]	[peIFa]	[LKB1]	[LKB1_nuc]	[Trp]	[Ulk]	[pUlk]	[Autophagy]	Values[PTEN]	Values[Fulvestrant]	Values[Rapamycin]	Values[Insulin]	Values[MK2206]	Values[AZD]	Values[EGF]	Values[Wortmannin]	Values[PMA]	Values[IGF]	Values[INFg]	Values[Feeding]	Values[E2]	Values[kIRS1Act]	Values[kIRS1Inact]	Values[kIRS1Phos]	Values[kIRS1Dephos]	Values[kPI3KPhosByIRS1a]	Values[kPI3KDephos]	Values[kPI3KPhosByIGF]	Values[kPI3KPhosByGreb1]	Values[kPI3KPhosByRas]	Values[kPIPPhos]	Values[kPIPDephos]	Values[kPDK1BindPIP3]	Values[kPDK1UnbindPIP3]	Values[kAktBindPIP3]	Values[kAktUnbindPIP3]	Values[kAktPhos]	Values[kAktDephos]	Values[kTSC2Phos]	Values[kTSC2Dephos]	Values[kTSC2BindRagGDP]	Values[kTSC2UnbindRagGDP]	Values[kRagLoad]	Values[kmTORC1CytToLys]	Values[kmTORC1LysToCyt]	Values[kmTORC1Phos]	Values[kmTORC1Dephos]	Values[kRhebLoad]	Values[kRhebUnload]	Values[k4EBP1Phos]	Values[k4EBP1Dephos]	Values[kS6KPhos]	Values[kS6KDehos]	Values[kAMPKInhibByAkt]	Values[kAMPKDephos]	Values[kAMPKPhosByLKB1]	Values[kAMPKPhosByCaMKK2a]	Values[kAMPKInact]	Values[kLKB1ToCyt]	Values[kLKB1ToNuc]	Values[kCaMKK2Act]	Values[kCaMKK2Inact]	Values[kUlkPhos]	Values[kUlkDephos]	Values[kAutophagyIn]	Values[kAutophagyOut]	Values[kPKCAct]	Values[kPKCActByPMA]	Values[kPKCInact]	Values[kTKRBindEGF]	Values[kTKRUnbindEGF]	Values[kTKRBindSOS]	Values[kTKRUnbindSOS]	Values[kSOSPhos]	Values[kSOSDephos]	Values[kRasLoadByRTK]	Values[kRasLoadByPKC]	Values[kRasUnload]	Values[kRafPhos]	Values[kRafDephos]	Values[kRafDephosByAkt]	Values[kMekPhos]	Values[kMekDephos]	Values[kErkPhos]	Values[kErkDephos]	Values[kDUSPmRNAIn]	Values[kDUSPmRNAOut]	Values[kDUSPIn]	Values[kDUSPOut]	Values[kPLCPhos]	Values[kPLCPhosBasal]	Values[kPLCDephos]	Values[kPIP2Break]	Values[kPIP2form]	Values[kIP3BindIpR]	Values[kIP3UnbindIpR]	Values[kCa2In]	Values[kCa2Out]	Values[kE2ToCyt]	Values[kE2CytToEx]	Values[kE2BindER]	Values[kE2UnbindER]	Values[kERDim]	Values[kERUndim]	Values[kERCytToNuc]	Values[kERNucToCyt]	Values[kERDimUnbind]	Values[kERDimBind]	Values[kTFFmRNAIn]	Values[kTFFmRNAOut]	Values[kGreb1mRNAIn]	Values[kGreb1mRNAOut]	Values[kTFFIn]	Values[kTFFOut]	Values[kGreb1In]	Values[kGreb1Out]	Values[kProlifSignalIn]	Values[kProlifSignalOut]	Values[kGrowthBasal]	Values[kGrowthActive]	Values[kGrowthInhibBasal]	Values[kGrowthInhibActive]	Values[kImmunoInBasal]	Values[kImmunoInActive]	Values[kImmunoOut]	Values[kJakPhos]	Values[kJakDephos]	Values[kStat1Phos]	Values[kStat1Dephos]	Values[kStat1Dim]	Values[kStat1Undim]	Values[kStat1DimToNuc]	Values[kStat1DimToCyt]	Values[kIDO1mRNAIn]	Values[kIDO1mRNAOut]	Values[kIDO1In]	Values[kIDO1Out]	Values[kAAToKyn]	Values[kKynToAA]	Values[kAAIn]	Values[kAAOut]	Values[kGCN2Act]	Values[kGCN2Inact]	Values[keIFaPhos]	Values[keIFaDephos]	Values[kAASuffIn]	Values[kAASuffOut]	Values[kPI3KBindWort]	Values[kPI3KUnbindWort]	Values[kMekBindAZD]	Values[kMekUnbindAZD]	Values[kmTORC1BindRapa]	Values[kAktUnbindMK]	Values[kmTORC1UnbindRapa]	Values[kERaBindFulv]	Values[kERaUnbindFulv]	Values[kTrpIn]	Values[kTrpOut]	Values[kAktBindMK]
0.28	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.240986	0	9.75901	0	0	0	10	0	10	0	7.55784	0	2.44216	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00276045	0.0276116	0	10	10	0	0	0	0	0	0	9.72388	0.276116	9.80947	0.190531	10	0	0	9.6518	0.348202	0.00333212	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.29	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.248295	0	9.75171	0	0	0	10	0	10	0	7.48264	0	2.51736	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00285756	0.0285835	0	10	10	0	0	0	0	0	0	9.71416	0.285835	9.7959	0.204105	10	0	0	9.62825	0.371748	0.00368853	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.3	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.255524	0	9.74448	0	0	0	10	0	10	0	7.40818	0	2.59182	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00295457	0.0295545	0	10	10	0	0	0	0	0	0	9.70446	0.295545	9.78188	0.218122	10	0	0	9.60407	0.39593	0.00406844	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.31	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.262674	0	9.73733	0	0	0	10	0	10	0	7.33447	0	2.66553	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00305148	0.0305244	0	10	10	0	0	0	0	0	0	9.69476	0.305244	9.76742	0.232577	10	0	0	9.57926	0.420735	0.00447245	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.32	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.269745	0	9.73025	0	0	0	10	0	10	0	7.26149	0	2.73851	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00314828	0.0314934	0	10	10	0	0	0	0	0	0	9.68507	0.314934	9.75253	0.24747	10	0	0	9.55385	0.446152	0.00490116	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.33	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.27674	0	9.72326	0	0	0	10	0	10	0	7.18924	0	2.81076	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00324499	0.0324614	0	10	10	0	0	0	0	0	0	9.67539	0.324614	9.7372	0.262796	10	0	0	9.52783	0.472165	0.00535515	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.34	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.283657	0	9.71634	0	0	0	10	0	10	0	7.1177	0	2.8823	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00334158	0.0334285	0	10	10	0	0	0	0	0	0	9.66572	0.334285	9.72145	0.278552	10	0	0	9.50124	0.498764	0.00583497	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.35	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.290499	0	9.7095	0	0	0	10	0	10	0	7.04688	0	2.95312	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00343808	0.0343946	0	10	10	0	0	0	0	0	0	9.65605	0.343946	9.70527	0.294735	10	0	0	9.47407	0.525934	0.00634119	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.36	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.297267	0	9.70273	0	0	0	10	0	10	0	6.97676	0	3.02324	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00353447	0.0353597	0	10	10	0	0	0	0	0	0	9.6464	0.353597	9.68866	0.311342	10	0	0	9.44634	0.553664	0.00687433	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.37	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.30396	0	9.69604	0	0	0	10	0	10	0	6.90734	0	3.09266	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00363076	0.0363239	0	10	10	0	0	0	0	0	0	9.63676	0.363239	9.67163	0.32837	10	0	0	9.41806	0.58194	0.00743494	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.38	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.31058	0	9.68942	0	0	0	10	0	10	0	6.83861	0	3.16139	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00372695	0.0372871	0	10	10	0	0	0	0	0	0	9.62713	0.372871	9.65418	0.345815	10	0	0	9.38925	0.61075	0.00802351	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.39	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.317127	0	9.68287	0	0	0	10	0	10	0	6.77057	0	3.22943	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00382303	0.0382493	0	10	10	0	0	0	0	0	0	9.61751	0.382493	9.63633	0.363675	10	0	0	9.35992	0.64008	0.00864055	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.4	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.323603	0	9.6764	0	0	0	10	0	10	0	6.7032	0	3.2968	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00391901	0.0392106	0	10	10	0	0	0	0	0	0	9.60789	0.392106	9.61806	0.381945	10	0	0	9.33008	0.66992	0.00928655	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
0.41	10	0	0	10	0	0	10	0	10	0	10	0	0	0	0	0	10	10	0	10	0	0.330008	0	9.66999	0	0	0	10	0	10	0	6.6365	0	3.3635	10	0	0	10	0	10	0	10	0	0	10	0	10	0	10	0	10	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0.00401488	0.0401709	0	10	10	0	0	0	0	0	0	9.59829	0.401709	9.59938	0.400623	10	0	0	9.29974	0.700255	0.00996198	10	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.01	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	0.1	0.01	0.1	0.1	0.01	10	0.1	1	0.1	0.1	0.1	0.5	0.1	0.1	0.1	100	0.1	100	0.1	100	0.1	0.1	100	0.1	0.3	0.1	100
